#separator:tab
#html:false
What are the solid organs in the abdominal cavity?	Liver, spleen, pancreas, kidneys, and women (in women).
What is status epilipticus?	This is when a patient continues to have seizures every few minutes without regaining consciousness, and/or the seizure lasts longer than 30 minutes. It could be life threatening.
This is when a patient continues to have seizures every few minutes without regaining consciousness, and/or the seizure lasts longer than 30 minutes. It could be life threatening.	What is status epilipticus?
What is an embolus?	This is anything in the circulatory system that moves from it's point of origin to a distant site and lodges there, obstructing subsequent blood flow in that area.
This is anything in the circulatory system that moves from it's point of origin to a distant site and lodges there, obstructing subsequent blood flow in that area.	What is an embolus?
What is a pulmonary embolism?	This is the passage of a blood clot formed in a vein, usually in the legs or pelvis, that breaks off and circulates through the venous system, enters the pulmonary artery, where it becomes lodged, significantly decreasing or blocking blood flow. Arterial carbon dioxide rises, and oxygen level may drop enough to cause cyanosis.
This is the passage of a blood clot formed in a vein, usually in the legs or pelvis, that breaks off and circulates through the venous system, enters the pulmonary artery, where it becomes lodged, significantly decreasing or blocking blood flow. Arterial carbon dioxide rises, and oxygen level may drop enough to cause cyanosis.	What is a pulmonary embolism?
What are the signs and symptoms of pulmonary embolisms?	Signs and symptoms of these include: Dyspnea Acute chest pain Hemoptysis (coughing up blood) Cyanosis Tachypnea Vary degrees of hypoxia
Signs and symptoms of these include: Dyspnea Acute chest pain Hemoptysis (coughing up blood) Cyanosis Tachypnea Vary degrees of hypoxia	What are the signs and symptoms of pulmonary embolisms?
What is acidosis?	This is the buildup of excess acid in the blood or body tissues that results from the primary illness.
This is the buildup of excess acid in the blood or body tissues that results from the primary illness.	What is acidosis?
What is alkalosis?	This is the buildup of excess base in the body fluids.
This is the buildup of excess base in the body fluids.	What is alkalosis?
What is Methicillin-resistant Staphylococcus aureus (MRSA)?	This is a bacterium that can cause infection in different parts of the body and is transmitted by different routes. It is resistant to many commonly used antibiotics.
This is a bacterium that can cause infection in different parts of the body and is transmitted by different routes. It is resistant to many commonly used antibiotics.	What is Methicillin-resistant Staphylococcus aureus (MRSA)?
What is tuberculosis (TB)?	This is an infection most commonyl found in the lungs but can also affect any organ of the body, including the kidneys, bones, and meninges.
This is an infection most commonyl found in the lungs but can also affect any organ of the body, including the kidneys, bones, and meninges.	What is tuberculosis (TB)?
What are adventitious breath sounds?	These are abnormal, decreased, or absent breath sounds.
These are abnormal, decreased, or absent breath sounds.	What are adventitious breath sounds?
What are vesicular breath sounds?	These are normal breath sounds in a patient.
These are normal breath sounds in a patient.	What are vesicular breath sounds?
What are some risk factors for congestive heart failure?	Risk factors for this include hypertension and a history of coronary artery disease and/or atrial fibrillation, a condition in which the atria no longer contract, but quiver.
Risk factors for this include hypertension and a history of coronary artery disease and/or atrial fibrillation, a condition in which the atria no longer contract, but quiver.	What are some risk factors for congestive heart failure?
What are some signs and symptoms of congestive heart failure?	Signs and symptoms of this are: cool, diaphoretic, and/or cyanotic skin Adventitious breath sounds such as crackles, wheezing, or rales A tachycardiac pulse.
Signs and symptoms of this are: cool, diaphoretic, and/or cyanotic skin Adventitious breath sounds such as crackles, wheezing, or rales A tachycardiac pulse.	What are some signs and symptoms of congestive heart failure?
What is cystic fibrosis (CF)?	This is a genetic disorder that affects the lungs and digestive system. This disrupts the normal function of cells that make up the sweat glands in the skin and that also line the lungs and digestive and reproductive systems.
This is a genetic disorder that affects the lungs and digestive system. This disrupts the normal function of cells that make up the sweat glands in the skin and that also line the lungs and digestive and reproductive systems.	What is cystic fibrosis (CF)?
What does croup often respond well to?	This often responds well to humidified oxygen.
This often responds well to humidified oxygen.	What does croup often respond well to?
What is proper treatment for hyperventilation?	Proper treatment for this consists of: reassuing the patient, supplying supplemental oxygen, and providing prompt transport to the emergency department.
Proper treatment for this consists of: reassuing the patient, supplying supplemental oxygen, and providing prompt transport to the emergency department.	What is proper treatment for hyperventilation?
What is the proper treatment for pulmonary embolism?	Proper treatment for this consists of: Placing the patient in a comfrotable position, be aware of possible hemoptysis as an airway obstruction, and transport promptly, as this may cause cardiac arrest.
Proper treatment for this consists of: Placing the patient in a comfrotable position, be aware of possible hemoptysis as an airway obstruction, and transport promptly, as this may cause cardiac arrest.	What is the proper treatment for pulmonary embolism?
What should you watch for in patients with COPD?	Oftentimes these patients will overuse their inhalers, so watch for side effects.
Oftentimes these patients will overuse their inhalers, so watch for side effects.	What should you watch for in patients with COPD?
What does PASTE stand for?	This stands for: Progression: You want to know if the problem started suddenly or has worsened Associated chest pain: Dyspnea can be a significant symptom of a cardiac problem. Sputum: Mucus like sputum could indicate a respiratory infection, while frothy pink sputum indicates fluid in the lungs. Talking tiredness: How many words a patient can saw between breaths. Exercise tolerance: What activity was the patient doing before the problem started.
What is wheezing?	This is a sound that is generally heard on exhalation as a high-pitched, almost whistling sound. It is extremely common in patients with asthma and sometimes in patients with COPD; it indicates constriction and/or inflammation in the bronchus.
This is a sound that is generally heard on exhalation as a high-pitched, almost whistling sound. It is extremely common in patients with asthma and sometimes in patients with COPD; it indicates constriction and/or inflammation in the bronchus.	What is wheezing?
What are rales?	"These are the sounds of air trying to pass through fluid in the alveoli. It is a crackling or bubbling sound typically heard on inspiration. There are high-pitched ""fine"" sounds and low-pitched ""coarse"" sounds. These often indicate congestive heart failure, pulmonary edema, or other fluid in the lungs."
"These are the sounds of air trying to pass through fluid in the alveoli. It is a crackling or bubbling sound typically heard on inspiration. There are high-pitched ""fine"" sounds and low-pitched ""coarse"" sounds. These often indicate congestive heart failure, pulmonary edema, or other fluid in the lungs."	What are rales?
What are rhonchi?	"These are lower pitched sounds caused by secretions or mucus in the larger airway. The sound resembles rattling or is sometimes referred to as ""junky"" lung sounds. It indicates infections, pneumonia, or bronchitis."
"These are lower pitched sounds caused by secretions or mucus in the larger airway. The sound resembles rattling or is sometimes referred to as ""junky"" lung sounds. It indicates infections, pneumonia, or bronchitis."	What are rhonchi?
What is stridor?	This is a high-pitched sound heard on inspiration as air tries to pass through obstruction in the upper airway. This indicates a partial obstruction of the trachea and is seen in patients with anatomic or foreign body airway obstruction.
This is a high-pitched sound heard on inspiration as air tries to pass through obstruction in the upper airway. This indicates a partial obstruction of the trachea and is seen in patients with anatomic or foreign body airway obstruction.	What is stridor?
What is an example of an endocrine condition?	An example of this kind of condition is diabetes mellitus.
An example of this kind of condition is diabetes mellitus.	What is an example of an endocrine condition?
What are the 5 major components of patient assessment?	These are: Scene size-up Primary assessment History taking Secondary assessment Reassessment
These are: Scene size-up Primary assessment History taking Secondary assessment Reassessment	What are the 5 major components of patient assessment?
What is the index of suspicion?	This is your awareness and concern for potentially serious underlying and unseen injuries or illness.
This is your awareness and concern for potentially serious underlying and unseen injuries or illness.	What is the index of suspicion?
Where can the pulse be most stronly palpated?	This can be most strongly palpated at the carotid artery.
This can be most strongly palpated at the carotid artery.	Where can the pulse be most stronly palpated?
What kinds of patients are always considered in serious condition and should be transported immediately?	These kinds of patients include: Patients who are unconscious or who have an altered mental status Patients with airway or breathing problems Patients with obvious  circulation problems such as severe bleeding or signs of shock
These kinds of patients include: Patients who are unconscious or who have an altered mental status Patients with airway or breathing problems Patients with obvious  circulation problems such as severe bleeding or signs of shock	What kinds of patients are always considered in serious condition and should be transported immediately?
How often should you recheck vitals?	You should recheck these every 5 minutes for unstable patients or every 15 minutes for stable patients.
You should recheck these every 5 minutes for unstable patients or every 15 minutes for stable patients.	How often should you recheck vitals?
How much time should you spend on scene?	You should spend no more than 10 minutes here.
You should spend no more than 10 minutes here.	How much time should you spend on scene?
What should you remember about stable patients who are also very old or very young?	You should remember that these types of patients should still be considered critical.
You should remember that these types of patients should still be considered critical.	What should you remember about stable patients who are also very old or very young?
What are some typical chief complaints?	Typical kinds of these include fever. nausea, rash, pleuritic chest pain, and difficulty breathing.
Typical kinds of these include fever. nausea, rash, pleuritic chest pain, and difficulty breathing.	What are some typical chief complaints?
What are some general management principles?	Some of these include: Place the patient in the position of comfort on the stretcher to keep warm. Be empathetic. Always show respect for the feelings of the patient and family members.
Some of these include: Place the patient in the position of comfort on the stretcher to keep warm. Be empathetic. Always show respect for the feelings of the patient and family members.	What are some general management principles?
What is herpes simplex?	This is a common virus strain carried by humans. 80% of individuals carrying it are asymptomatic.
This is a common virus strain carried by humans. 80% of individuals carrying it are asymptomatic.	What is herpes simplex?
What other virus is far more contagious than HIV?	Hepatitis B is far more contagious than this.
Hepatitis B is far more contagious than this.	What other virus is far more contagious than HIV?
How is syphilis transmitted?	This disease is transmitted both sexually and via bloodborne vectors.
This disease is transmitted both sexually and via bloodborne vectors.	How is syphilis transmitted?
What is a common symptom of initial syphilis infection?	An initial infection of this disease is a lesion called a chancre, commonly located in the genital region.
An initial infection of this disease is a lesion called a chancre, commonly located in the genital region.	What is a common symptom of initial syphilis infection?
What is virulence?	This is the strength or ability of a pathogen to produce disease.
This is the strength or ability of a pathogen to produce disease.	What is virulence?
What is meningitis?	This is an inflammation of the meningeal coverings of the brain and spinal cord. Signs and symptoms are fever, headache, stiff neck, and AMS. It is highly contagious.
This is an inflammation of the meningeal coverings of the brain and spinal cord. Signs and symptoms are fever, headache, stiff neck, and AMS. It is highly contagious.	What is meningitis?
How long can Mycobacterium tuberculosis remain alive?	As long as they are shielded from ultraviolet light, these bacterium can stay alive for decades.
As long as they are shielded from ultraviolet light, these bacterium can stay alive for decades.	How long can Mycobacterium tuberculosis remain alive?
What is another name for H1N1?	"Another name for this is the ""swine flu""."
"Another name for this is the ""swine flu""."	What is another name for H1N1?
What are the characteristics of of Hepatitis A?	Characteristics of this are: Route infection via fecal-oral, infected food, or drink An incubation period of 2-6 weeks A vaccine is available, and no treatment is available Mild illness, approx. 2% or people die. After infection, patient has life-long immunity
Characteristics of this are: Route infection via fecal-oral, infected food, or drink An incubation period of 2-6 weeks A vaccine is available, and no treatment is available Mild illness, approx. 2% or people die. After infection, patient has life-long immunity	What are the characteristics of of Hepatitis A?
What are the characteristics of of Hepatitis B?	Route of infection via blood, sexual contact, saliva, urine, breast milk 4-12 week incubation period Chronic infection affect up to 10% of pateints and 90% of newborns Vaccine available, treatment is minimally effective. Up to 30% of patients may become chronic carriers; patients are asymptomatic and without signs of liver disease. Approx. 1-2% of patients die.
Route of infection via blood, sexual contact, saliva, urine, breast milk 4-12 week incubation period Chronic infection affect up to 10% of pateints and 90% of newborns Vaccine available, treatment is minimally effective. Up to 30% of patients may become chronic carriers; patients are asymptomatic and without signs of liver disease. Approx. 1-2% of patients die.	What are the characteristics of of Hepatitis B?
What are the characteristics of of Hepatitis C?	Route of infection via blood or sexual contact 2-10 week of incubation Chronic infection affects 90% of patients No vaccine available, treatment minimally effective Cirrhosis of the liver develops in 50% of patients; chronic infection increases the risk of liver cancer
Route of infection via blood or sexual contact 2-10 week of incubation Chronic infection affects 90% of patients No vaccine available, treatment minimally effective Cirrhosis of the liver develops in 50% of patients; chronic infection increases the risk of liver cancer	What are the characteristics of of Hepatitis C?
What are the characteristics of of Hepatitis D?	Route of infection via blood or sexual contact 4-12 weeks of incubation Chronic infection common No vaccine or treatment available Occurs only in patients with active hepatitis B infection; fulminant disease may develop in 20% of patients.
Route of infection via blood or sexual contact 4-12 weeks of incubation Chronic infection common No vaccine or treatment available Occurs only in patients with active hepatitis B infection; fulminant disease may develop in 20% of patients.	What are the characteristics of of Hepatitis D?
What are the characteristics of of Toxin-induced Hepatitis?	Characteristics of this are: route of infection via inhalation, skin or mucus membrane exposure, oral ingestion, or intravenous administration Incubation hours to days after exposure Some chemicals may initiate an inflammatory response that continues to cause liver damage long after the chemical is out of the body. No vaccine available. Patients may have jaundice.
Characteristics of this are: route of infection via inhalation, skin or mucus membrane exposure, oral ingestion, or intravenous administration Incubation hours to days after exposure Some chemicals may initiate an inflammatory response that continues to cause liver damage long after the chemical is out of the body. No vaccine available. Patients may have jaundice.	What are the characteristics of of Toxin-induced Hepatitis?
What is the hantavirus?	This is a newly recognized disease, transmitted via rodent urine and droppings
This is a newly recognized disease, transmitted via rodent urine and droppings	What is the hantavirus?
How is the West Nile Virus transmitted?	This virus' vector is the mosquito.
This virus' vector is the mosquito.	How is the West Nile Virus transmitted?
What is the order of BLS if you suspect cardiac arrest?	If this is suspected, BLS order becomes CAB.
If this is suspected, BLS order becomes CAB.	What is the order of BLS if you suspect cardiac arrest?
What is the chain of survival?	This is: 1. Early access (ie Access EMS by calling 911) 2. Early CPR (keeps blood flowing) 3. Early defibrillation 4. Early advanced care 5. Integrated post-arrest care (including controlling temperature and maintaining glucose levels in the patient who is hypoglycemic)
This is: 1. Early access (ie Access EMS by calling 911) 2. Early CPR (keeps blood flowing) 3. Early defibrillation 4. Early advanced care 5. Integrated post-arrest care (including controlling temperature and maintaining glucose levels in the patient who is hypoglycemic)	What is the chain of survival?
What is important to remember regarding time and CPR?	It's important to remember regarding this that few patients survive cardiac arrest if this is not administered within the first few minutes, and if the time from cardiac arrest to defibrillation is more than 10 minutes, the chance of survival is minimal.
It's important to remember regarding this that few patients survive cardiac arrest if this is not administered within the first few minutes, and if the time from cardiac arrest to defibrillation is more than 10 minutes, the chance of survival is minimal.	What is important to remember regarding time and CPR?
What is arrhythmia?	This is sudden cardiac rhythm disturbance.
This is sudden cardiac rhythm disturbance.	What is arrhythmia?
What is ventricular fibrillation?	This is the disorganized twitching of the ventricles, resulting in no blood flow and a state of cardiac arrest.
This is the disorganized twitching of the ventricles, resulting in no blood flow and a state of cardiac arrest.	What is ventricular fibrillation?
For each minute the patient remains in V-fib or pulseless V-tach, how much does the chance of survival decrease?	For each minute in these states, there is a 7% to 10% less chance of survival.
For each minute in these states, there is a 7% to 10% less chance of survival.	For each minute the patient remains in V-fib or pulseless V-tach, how much does the chance of survival decrease?
What is a common cause of cardiac arrest in children?	Respiratory failure is usually the cause of this in children.
Respiratory failure is usually the cause of this in children.	What is a common cause of cardiac arrest in children?
Where should you place the AED electrode on patients with an implanted defibrillator or pacemaker?	If you see a patient with one of these, you should place the AED electrode at least 1 inch to the side of the device.
If you see a patient with one of these, you should place the AED electrode at least 1 inch to the side of the device.	Where should you place the AED electrode on patients with an implanted defibrillator or pacemaker?
On average, how much blood is pumped through the body when external chest compressions are performed as proficiently as possible?	Only one third of the blood that is normally pumped by is circulated through this method.
Only one third of the blood that is normally pumped by is circulated through this method.	On average, how much blood is pumped through the body when external chest compressions are performed as proficiently as possible?
Where should the patient's head be while administring chest compressions?	This should not be elevated at a level above the heart because this will further reduce blood flow to the brain.
This should not be elevated at a level above the heart because this will further reduce blood flow to the brain.	Where should the patient's head be while administring chest compressions?
What kind of surface should a patient receiving chest compressions be placed on?	During this, the patient should be palced on the floor or have a board placed under the back.
During this, the patient should be palced on the floor or have a board placed under the back.	What kind of surface should a patient receiving chest compressions be placed on?
When performing CPR on an adult, how many chest compressions should be given a minute?	Give at least 100 compressions per minute for this type of patient.
Give at least 100 compressions per minute for this type of patient.	When performing CPR on an adult, how many chest compressions should be given a minute?
What is the recovery position?	This is a side-lying position (patient's hand under their head) used to maintain a clear airway in unconscious patients without injuries who are adequately breathing.
This is a side-lying position (patient's hand under their head) used to maintain a clear airway in unconscious patients without injuries who are adequately breathing.	What is the recovery position?
What is the focus of pediatric BLS?	The focus of BLS for these types of patients is airway and breathing.
The focus of BLS for these types of patients is airway and breathing.	What is the focus of pediatric BLS?
Where do you check the pulse on infants?	You check the pulse on the brachial artery for these patients.
You check the pulse on the brachial artery for these patients.	Where do you check the pulse on infants?
Where do you check the pulse on children (1-12 years)?	You check the pulse on the carotid or femoral artery for these patients.
You check the pulse on the carotid or femoral artery for these patients.	Where do you check the pulse on children (1-12 years)?
What is the compression rate for infants and children in CPR?	For these patients, the compression rate is at least 100/min.
For these patients, the compression rate is at least 100/min.	What is the compression rate for infants and children in CPR?
What is the compression-to-ventilation ratio in CPR for infants and children?	For these patients, the compression-to-ventilation ratio is 30:2 for one rescuer, and 15:2 for 2 rescuers.
For these patients, the compression-to-ventilation ratio is 30:2 for one rescuer, and 15:2 for 2 rescuers.	What is the compression-to-ventilation ratio in CPR for infants and children?
With infants and children, what is the ventilation rate during CPR?	With these patients, the ventilation rate is 1 breath every 3-5 seconds.
With these patients, the ventilation rate is 1 breath every 3-5 seconds.	With infants and children, what is the ventilation rate during CPR?
What should you do with a patient who has a mild airway obstruction?	With these patients, you should encourage him or her to cough or to continue coughing if they are already doing so.
With these patients, you should encourage him or her to cough or to continue coughing if they are already doing so.	What should you do with a patient who has a mild airway obstruction?
What is homeostasis?	This is a balance of all systems and conditions of the body; as shock progresses, this degrades.
This is a balance of all systems and conditions of the body; as shock progresses, this degrades.	What is homeostasis?
What are the three parts of the cardiovascular system?	The three parts of this system are: A pump, A set of pipes, and the contents of the container.
The three parts of this system are: A pump, A set of pipes, and the contents of the container.	What are the three parts of the cardiovascular system?
What is systolic pressure?	This is the peak arterial pressure, or pressure generated every time the heart contracts.
This is the peak arterial pressure, or pressure generated every time the heart contracts.	What is systolic pressure?
What is diastolic pressure?	This is the pressure maintained within the arteries while the heart rests between the heartbeats.
This is the pressure maintained within the arteries while the heart rests between the heartbeats.	What is diastolic pressure?
What are sphincters?	These are circular muscles that encircle and, by contracting, constrict a duct, tube, or opening.
These are circular muscles that encircle and, by contracting, constrict a duct, tube, or opening.	What are sphincters?
What are the three basic causes of shock?	The three basic causes of this are:   1. Pump failure (caused by: heart attack, trauma to heart, and obstructive causes). 2. Low fluid volume (caused by: trauma to vessels or tissues, and fluid loss from GI tract), and, 3. Poor vessel function (caused by: infection, drug overdose, spinal cord injuries, and anaphylaxis).
The three basic causes of this are:   1. Pump failure (caused by: heart attack, trauma to heart, and obstructive causes). 2. Low fluid volume (caused by: trauma to vessels or tissues, and fluid loss from GI tract), and, 3. Poor vessel function (caused by: infection, drug overdose, spinal cord injuries, and anaphylaxis).	What are the three basic causes of shock?
What does pump failure cause?	Cardiogenic and obstructive shock are caused by this kind of failure.
Cardiogenic and obstructive shock are caused by this kind of failure.	What does pump failure cause?
What kinds of shock does poor vessel function cause?	Distributive shock, septic shock, neurogenic shock, anaphylactic shock, and psychogenic shock are caused by this kind of failure.
Distributive shock, septic shock, neurogenic shock, anaphylactic shock, and psychogenic shock are caused by this kind of failure.	What kinds of shock does poor vessel function cause?
What kinds of shock does low fluid volume cause?	Hypovolemic shock, hemorrhagic shock, and nonhemorrhagic shock are caused by this kind of failure.
Hypovolemic shock, hemorrhagic shock, and nonhemorrhagic shock are caused by this kind of failure.	What kinds of shock does low fluid volume cause?
What causes cardiogenic shock?	This is caused by inadequate functioning of the heart, or pump failure.
This is caused by inadequate functioning of the heart, or pump failure.	What causes cardiogenic shock?
What is edema?	This is the presence of abnormally large amounts of fluid between cells in body tissues, causing swelling of the affected area.
This is the presence of abnormally large amounts of fluid between cells in body tissues, causing swelling of the affected area.	What is edema?
When does cardiogenic shock develop?	This develops when the heart cannot maintain sufficient output (or cardiac output) to meet the demands of the body.
This develops when the heart cannot maintain sufficient output (or cardiac output) to meet the demands of the body.	When does cardiogenic shock develop?
What is myocardial contractility?	This is the ability for the heart to contract.
This is the ability for the heart to contract.	What is myocardial contractility?
What is preload?	This is the precontraction pressure in the heart as the volume of blood builds up.
This is the precontraction pressure in the heart as the volume of blood builds up.	What is preload?
What is afterload?	This is the force or resistance against which the heart pumps.
This is the force or resistance against which the heart pumps.	What is afterload?
What is obstructive shock?	This results when conditions that cause mechanical obstruction of the cardiac muscle also impact pump function.
This results when conditions that cause mechanical obstruction of the cardiac muscle also impact pump function.	What is obstructive shock?
What are two of the most common examples of obstructive shock?	Two of the most common examples of this are cardiac tamponade and tension pneumothorax.
Two of the most common examples of this are cardiac tamponade and tension pneumothorax.	What are two of the most common examples of obstructive shock?
What is a cardiac tamponade (A.K.A. a pericardial tamponade)?	This is a collection of fluid between the pericardial sac and the myocardium. It is caused by blunt or penetrating trauma and can progress rapidly.
This is a collection of fluid between the pericardial sac and the myocardium. It is caused by blunt or penetrating trauma and can progress rapidly.	What is a cardiac tamponade (A.K.A. a pericardial tamponade)?
What happens during a cardiac tamponade?	When this occurs, blood leaks into the tough fibrous membrane known as the pericardium, causing an accumulation of blood within the pericardial sac. This accumulation leads to compression of the heart. Because the pericardium has a limited ability to stretch, each contraction of the heart allows more blood accumulation between the heart and the sac. The accumulated blood prevents the heart from opening up to allow complete refilling.
When this occurs, blood leaks into the tough fibrous membrane known as the pericardium, causing an accumulation of blood within the pericardial sac. This accumulation leads to compression of the heart. Because the pericardium has a limited ability to stretch, each contraction of the heart allows more blood accumulation between the heart and the sac. The accumulated blood prevents the heart from opening up to allow complete refilling.	What happens during a cardiac tamponade?
What are the signs and symptoms of cardiac tamponade?	The signs and symptoms of this are referred to as Beck's Triad. They are: 1) Jugular vein distention. 2) Muffled heart sounds, and 3) The merging of systolic and diastolic blood pressure.
The signs and symptoms of this are referred to as Beck's Triad. They are: 1) Jugular vein distention. 2) Muffled heart sounds, and 3) The merging of systolic and diastolic blood pressure.	What are the signs and symptoms of cardiac tamponade?
What causes tension pneumothorax?	This is caused by damage to the lung tissue. This damage allows air normally held within the lung to escape into the chest cavity. If this condition is allowed to continue untreated, a sufficient amount of air will accumulate within the chest cavity and begin applying pressure to the structures in the mediastinum. The trapped air begins to shift the chest organs toward the uninjured side, which creates the condition.
This is caused by damage to the lung tissue. This damage allows air normally held within the lung to escape into the chest cavity. If this condition is allowed to continue untreated, a sufficient amount of air will accumulate within the chest cavity and begin applying pressure to the structures in the mediastinum. The trapped air begins to shift the chest organs toward the uninjured side, which creates the condition.	What causes tension pneumothorax?
What is distributive shock?	This is when there is widespread dilation of the small arterioles, small venules, or both.
This is when there is widespread dilation of the small arterioles, small venules, or both.	What is distributive shock?
What is septic shock?	This is a result of severe infections, usually bacterial, in which toxins are generated by the bacteria or by infected body tissues; the toxins damage the vessel walls, causing increased cellular permeability. The vessel walls leak and are unable to contract well. Widespread dilation of vessels, in combination with plasma loss through the injured vessel walls, resulting in shock.
This is a result of severe infections, usually bacterial, in which toxins are generated by the bacteria or by infected body tissues; the toxins damage the vessel walls, causing increased cellular permeability. The vessel walls leak and are unable to contract well. Widespread dilation of vessels, in combination with plasma loss through the injured vessel walls, resulting in shock.	What is septic shock?
What is usually the cause of neurogenic shock?	This is usually caused by damage to the spinal cord, particularly at the upper cervical level, which damages the part of the nervous system that controls the size and muscular tone of the blood vessels.
This is usually caused by damage to the spinal cord, particularly at the upper cervical level, which damages the part of the nervous system that controls the size and muscular tone of the blood vessels.	What is usually the cause of neurogenic shock?
What is an important consideration in patients in neurogenic shock?	One important consideration in these kinds of patients is that these patients lack the ability to regulate body temperature.
One important consideration in these kinds of patients is that these patients lack the ability to regulate body temperature.	What is an important consideration in patients in neurogenic shock?
What are signs of anaphylactic shock on the skin, in the circulatory system, and in the respiratory system?	Signs of this include:   On the skin: Flushing, itching, or burning, especially over the face and upper part of the chest. Urticaria, which may spread over large areas of the body. Edema, especially of the face, tongue, and lips. Pallor. And, Cyanosis about the lips.   In the circulatory system: Dilation of peripheral blood vessels. Increased vessel permeability. A drop in blood pressure. A weak, barely palpable pulse. Dizziness. And, Fainting and coma.   In the respiratory system: Sneezing or itching. Tightness in the chest, with a persistent dry cough. Wheezing and dyspnea. Secretions of fluid and mucus into the bronchial passages, alveoli, and lung tissues, causing coughing. Constriction of the bronchi. Forced expiration accompanied by wheezing. And, Eventual cessation of breathing.
Signs of this include:   On the skin: Flushing, itching, or burning, especially over the face and upper part of the chest. Urticaria, which may spread over large areas of the body. Edema, especially of the face, tongue, and lips. Pallor. And, Cyanosis about the lips.   In the circulatory system: Dilation of peripheral blood vessels. Increased vessel permeability. A drop in blood pressure. A weak, barely palpable pulse. Dizziness. And, Fainting and coma.   In the respiratory system: Sneezing or itching. Tightness in the chest, with a persistent dry cough. Wheezing and dyspnea. Secretions of fluid and mucus into the bronchial passages, alveoli, and lung tissues, causing coughing. Constriction of the bronchi. Forced expiration accompanied by wheezing. And, Eventual cessation of breathing.	What are signs of anaphylactic shock on the skin, in the circulatory system, and in the respiratory system?
What is psychogenic shock?	This is when a patient has had a sudden reaction of the nervous system that produces a temporary, generalized vascular dilation, resulting in fainting, or syncope.
This is when a patient has had a sudden reaction of the nervous system that produces a temporary, generalized vascular dilation, resulting in fainting, or syncope.	What is psychogenic shock?
What are some causes of syncope that are potentially life threatening?	Causes of this that are potentially life threatening are an irregular heartbeat or brain aneurysm.
Causes of this that are potentially life threatening are an irregular heartbeat or brain aneurysm.	What are some causes of syncope that are potentially life threatening?
What is hypovolemic shock?	This is the result of inadequate amount of fluid or volume in the system.
This is the result of inadequate amount of fluid or volume in the system.	What is hypovolemic shock?
What are some causes of hypovolemic shock?	Some causes of this kind of shock include hemorrhagic causes, non-hemorrhagic causes (such as vomiting and diarrhea), as well as severe thermal burns; in those cases, it is intravascular plasma that is lost, leaking from the circulatory system into the burned tissues.
Some causes of this kind of shock include hemorrhagic causes, non-hemorrhagic causes (such as vomiting and diarrhea), as well as severe thermal burns; in those cases, it is intravascular plasma that is lost, leaking from the circulatory system into the burned tissues.	What are some causes of hypovolemic shock?
How does carbon monoxide affect the ability of cells to metabolize or carry oxygen?	This substance has a 250 times greater affinity for hemoglobin than oxygen. If a patient is in an environment with this substance, it will bind to the blood's hemoglobin, preventing oxygen from binding.
This substance has a 250 times greater affinity for hemoglobin than oxygen. If a patient is in an environment with this substance, it will bind to the blood's hemoglobin, preventing oxygen from binding.	How does carbon monoxide affect the ability of cells to metabolize or carry oxygen?
What is compensated shock?	This is the early stage of shock, when the body can still compensate for blood loss. Signs and symptoms include: Agitation, Anxiety, Restlessness, Feeling of impending doom, A.M.S., Weak, rapid, or absent pulse, Clammy skin, Pallor with cyanosis around the lips, Shallow, rapid breathing, Shortness of breath, Nausea or vomiting, And, Marked thirst.
This is the early stage of shock, when the body can still compensate for blood loss. Signs and symptoms include: Agitation, Anxiety, Restlessness, Feeling of impending doom, A.M.S., Weak, rapid, or absent pulse, Clammy skin, Pallor with cyanosis around the lips, Shallow, rapid breathing, Shortness of breath, Nausea or vomiting, And, Marked thirst.	What is compensated shock?
What is decompensated shock?	This is a later stage of shock, when blood pressure falls. Signs and symptoms include: Falling blood pressure (systolic blood pressure of 90 mm Hg or lower in an adult), Labored or irregular breathing, Ashen, mottled, or cyanotic skin, Thready or absent peripheral pulses, Dilated pupils, And, Poor urinary output.
This is a later stage of shock, when blood pressure falls. Signs and symptoms include: Falling blood pressure (systolic blood pressure of 90 mm Hg or lower in an adult), Labored or irregular breathing, Ashen, mottled, or cyanotic skin, Thready or absent peripheral pulses, Dilated pupils, And, Poor urinary output.	What is decompensated shock?
What is irreversible shock?	This is the last stage of shock, when shock has progressed to a terminal stage. A transfusion during this stage will not save the patient's life.
This is the last stage of shock, when shock has progressed to a terminal stage. A transfusion during this stage will not save the patient's life.	What is irreversible shock?
What should you remember about blood pressure drops in children and infants?	Remember that these patients can maintain their blood pressure until they have lost more than half their blood volume. By the time their blood pressure drops in shock, they are close to death.
Remember that these patients can maintain their blood pressure until they have lost more than half their blood volume. By the time their blood pressure drops in shock, they are close to death.	What should you remember about blood pressure drops in children and infants?
Which conditions in patients should make you suspect shock?	You should expect this if a patient has any one of the following conditions: Multiple severe fractures, Abdominal or chest injury, Spinal injury, A severe infection, A major heart attack, And, Anaphylaxis.
You should expect this if a patient has any one of the following conditions: Multiple severe fractures, Abdominal or chest injury, Spinal injury, A severe infection, A major heart attack, And, Anaphylaxis.	Which conditions in patients should make you suspect shock?
What is the only real effective treatment for a severe, acute allergic reaction?	The only real effective treatment for this is to administer epinephrine.
The only real effective treatment for this is to administer epinephrine.	What is the only real effective treatment for a severe, acute allergic reaction?
