#separator:tab
#html:false
Occiptofrontalis ACTION: [...] INNERVATION: CN VII	Occiptofrontalis ACTION: raise forehead and eyebrow INNERVATION: CN VII
Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Longus ORIGIN: [...] INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: [...]	Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: [...] ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Longus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Carpi Radialis Longus ORIGIN: lateral supracondylar ridge of humerus INSERTION: base of 2nd metacarpal ACTION: hand extension @ wrist and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Brevis ORIGIN: [...] INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: [...]	Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: [...] ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Radialis Brevis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Carpi Radialis Brevis ORIGIN: lateral epicondyle of humerus INSERTION: base of 3rd metacarpal ACTION: hand extension and radial deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: [...]	Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Ulnaris ORIGIN: [...] INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: [...] ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)	Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)
Extensor Carpi Ulnaris ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Carpi Ulnaris ORIGIN: lateral epicondyle of humerus INSERTION: base of 5th metacarpal ACTION: hand extension and ulnar deviation INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: [...]	Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: [...] ACTION: thumb extension INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Brevis ORIGIN: [...] INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Brevis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Pollicis Brevis ORIGIN: radius and interosseus membrane INSERTION: base of proximal phalanx ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: [...] ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)	Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)
Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: [...]	Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)
Abductor Pollicis Brevis ORIGINS: [...] INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)	Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)
Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: [...] INNERVATION: recurrent branch of median nerve (C5-T1)	Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)
Abductor Pollicis Brevis ORIGINS: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Abductor Pollicis Brevis ORIGINS: scaphoid, trapezium, and flexor retinaculum INSERTION: base of proximal phalanx ACTION: thumb abduction INNERVATION: recurrent branch of median nerve (C5-T1)
Extensor Indicis ORIGINS: [...] INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)	Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: [...]	Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: [...] ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)	Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Indicis ORIGINS: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Indicis ORIGINS: ulna and interosseus membrane INSERTION: extensor expansion of index finger ACTION: index finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Digiti Minimi ORIGIN: [...] INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)	Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: [...]	Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: [...] ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)	Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Digiti Minimi ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Digiti Minimi ORIGIN: lateral epicondyle of humerus INSERTION: extensor expansion of 5th finger ACTION: 5th finger expansion INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: [...] ACTION: thumb extension INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: [...]	Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: [...] INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Longus ORIGIN: [...] INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)	Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Extensor Pollicis Longus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Extensor Pollicis Longus ORIGIN: ulna and interosseus membrane INSERTION: distal phalanx of thumb ACTION: thumb extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: [...] INNERVATION: radial nerve (C5-T1)	Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: [...] ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)	Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: [...]	Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Longus ORIGIN: [...] INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)	Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)
Abductor Pollicis Longus ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Abductor Pollicis Longus ORIGIN: radius, ulna, interosseus membrane INSERTION: 1st metacarpal bone ACTION: thumb abduction and extension INNERVATION: radial nerve (C5-T1)
Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: [...] ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)	Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)
Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: [...] INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)	Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)
Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: [...]                           [...]	Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)
Lumbricals ORIGIN: [...] INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)	Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)
Lumbricals ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]                           [...]	Lumbricals ORIGIN: tendon of flexor digitorum profundus INSERTION: extensor expansion of their respective fingers ACTION: flexion @ MCP and extension @ IP joints (BYE BYE) INNERVATION: LATERAL 2: median nerve (C5-T1)                           MEDIAL 2: ulnar nerve (C8-T1)
Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: [...] INNERVATION: ulnar nerve (C8-T1)	Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)
Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: [...] ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)	Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)
Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: [...]	Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)
Adductor Pollicis ORIGIN: [...] INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)	Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)
Adductor Pollicis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Adductor Pollicis ORIGIN: metacarpal bone 2 and 3 INSERTION: proximal phalanx ACTION: thumb adduction INNERVATION: ulnar nerve (C8-T1)
Superior Gemellus ORIGIN: [...] INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus	Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus
Superior Gemellus ORIGIN: iscial spine INSERTION: [...] ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus	Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus
Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: [...] INNERVATION: nerve to obturator internus	Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus
Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: [...]	Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus
Superior Gemellus ORIGIN: [...] INSERTION: [...] ACTIONS: [...] INNERVATION: [...]	Superior Gemellus ORIGIN: iscial spine INSERTION: greater trochanter of femur ACTIONS: lateral hip rotation & transverse hip abduction INNERVATION: nerve to obturator internus
Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: [...]	Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)
Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: [...] INNERVATION: tibial nerve (S1-S2)	Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)
Soleus ORIGINS: tibia and fibula INSERTION: [...] ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)	Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)
Soleus ORIGINS: [...] INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)	Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)
Soleus ORIGINS: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Soleus ORIGINS: tibia and fibula INSERTION: calcaneal tendon ACTION: plantar flexion INNERVATION: tibial nerve (S1-S2)
Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: [...] ACTION: leg extension INNERVATION: femoral nerve (L2-L4)	Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)
Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: [...]	Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)
Vastus Medialis, Intermedius, and lateralis ORIGIN: [...] INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)	Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)
Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: [...] INNERVATION: femoral nerve (L2-L4)	Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)
Vastus Medialis, Intermedius, and lateralis ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Vastus Medialis, Intermedius, and lateralis ORIGIN: femur INSERTION: tibial tuberosity ACTION: leg extension INNERVATION: femoral nerve (L2-L4)
Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: [...]	Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)
Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: [...] ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)	Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)
Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: [...] INNERVATION: tibial nerve (S1-S2)	Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)
Plantaris ORIGIN: [...] INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)	Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)
Plantaris ORIGIN: [...] INSERTION: [...] ACTION: [...] INNERVATION: [...]	Plantaris ORIGIN: lateral supracondylar line of femur INSERTION: calcaneus ACTION: assists with plantar flexion INNERVATION: tibial nerve (S1-S2)
Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: [...] ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve	Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve
Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: [...] INNERVATION: lateral plantar nerve	Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve
Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: [...]	Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve
Dorsal Interossei ORIGIN: [...] INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve	Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve
Dorsal Interossei ORIGIN: [...] INSERTIONS: [...] ACTIONS: [...] INNERVATION: [...]	Dorsal Interossei ORIGIN: 1st-5th metatarsal on opposing INSERTIONS: 1st-4th proximal phalanges & extensor expansion ACTIONS: abduction and flexion of 2nd-4th toes INNERVATION: lateral plantar nerve
Adductor Magnus ORIGINS: [...] INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)	Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)
Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: [...] INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)	Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)
Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: [...] ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)	Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)
Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: [...]	Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)
Adductor Magnus ORIGINS: [...] INSERTIONS: [...] ACTIONS: [...] INNERVATION: [...]	Adductor Magnus ORIGINS: pubic bone and ischial tuberosity INSERTIONS: adductor tubercle and linea aspera ACTIONS: adduction nad extension of thigh @ hip INNERVATION: obturator nerve (L2-L4) & tibial division of sciatic nerve (L4)
Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: [...] INNERVATION: superifical fibular nerve (L5-S1)	Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)
Fibularis Brevis ORIGIN: [...] INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)	Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)
Fibularis Brevis ORIGIN: fibula INSERTION: [...] ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)	Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)
Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: [...]	Fibularis Brevis ORIGIN: fibula INSERTION: 5th metatarsal bone ACTIONS: foot eversion and plantar flexion INNERVATION: superifical fibular nerve (L5-S1)
